food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,servings_unit,unit_serving_energy_kcal
ASC254,Russian salad,asc_manual,476.7077331542969,114.8276596069336,6.499463081359863,4.262938499450684,7.836682319641113,1.6575355529785156,2.5697314739227295,bowl,363.4295349121094
ASC255,Pasta salad,asc_manual,792.5399780273438,190.3612060546875,12.696222305297852,4.153348922729492,13.917381286621094,2.595365047454834,0.9554808735847473,bowl,410.70428466796875
ASC256,Deviled egg,asc_manual,409.477294921875,98.55766296386719,2.2294209003448486,4.967010974884033,7.715618133544922,0.8237871527671814,1.1514867544174194,egg,157.44586181640625
ASC257,Hawain salad,asc_manual,733.881591796875,175.2334442138672,14.351881980895996,4.268974781036377,11.366477966308594,5.242573261260986,3.9338231086730957,bowl,682.643798828125
ASC258,Mixed pulse and vegetable salad,asc_manual,349.2295837402344,83.11799621582031,13.961459159851074,4.735941410064697,0.8368490934371948,1.3594567775726318,2.9610753059387207,bowl,141.23410034179688
ASC259,Sprouted moong salad ,asc_manual,158.6527557373047,37.80807113647461,5.483361721038818,2.28932523727417,0.738871157169342,2.1341841220855713,0.9467975497245789,bowl,77.03394317626953
ASC260,Tossed salad,asc_manual,261.0322570800781,62.958805084228516,4.951407432556152,1.024545431137085,4.218504428863525,1.556627631187439,2.1481525897979736,bowl,214.68951416015625
ASC261,Mixed vegetable salad with curd sauce,asc_manual,252.11953735351562,60.28056716918945,7.034287452697754,4.229650020599365,1.500777006149292,2.157872438430786,3.785794496536255,bowl,129.8563995361328
ASC262,Potato salad (Aloo ka salaad),asc_manual,374.93218994140625,89.90807342529297,11.18877124786377,1.3974575996398926,4.396949291229248,3.939279556274414,1.3211016654968262,bowl,212.1830596923828
ASC263,Waldroff salad,asc_manual,588.941162109375,141.75323486328125,11.019432067871094,1.4740771055221558,10.051034927368164,8.230547904968262,1.8653548955917358,bowl,349.4217224121094
ASC264,Coleslaw,asc_manual,318.36065673828125,76.7125244140625,5.590819835662842,1.2383606433868408,5.3203277587890625,3.6242623329162598,2.3380327224731445,bowl,116.98660278320312
ASC265,Fruit salad (Phalon ka salaad),asc_manual,328.7023010253906,78.13645935058594,15.960444450378418,0.9142269492149353,1.2166118621826172,9.782730102539062,1.5767269134521484,bowl,237.53482055664062
ASC269,Tomato onion raita (Tamatar aur pyaaz ka raita),asc_manual,248.26414489746094,59.00474166870117,7.080774307250977,3.735541582107544,1.8423898220062256,5.976607799530029,0.9748601317405701,bowl,104.83372497558594
ASC270,Peanut raita (Mungfali ka raita),asc_manual,631.239013671875,150.38760375976562,9.30008316040039,8.590476036071777,8.979681015014648,7.105762958526611,1.8900578022003174,bowl,184.48048400878906
ASC271,Sprouted moong raita ,asc_manual,256.2002258300781,60.894527435302734,6.12721061706543,4.623001575469971,2.1873152256011963,5.588943004608154,0.15886159241199493,bowl,92.9676742553711
ASC272,Bottle gourd raita (Ghiya/Lauki ka raita),asc_manual,237.20501708984375,56.30751037597656,5.760406017303467,3.9778194427490234,2.066138744354248,5.2483391761779785,0.8531695604324341,bowl,85.96467590332031
ASC273,Cucumber raita (Kheere ka raita),asc_manual,248.99514770507812,59.12535095214844,6.349913120269775,4.036769866943359,2.0759637355804443,5.218863487243652,0.8597196936607361,bowl,90.26667785644531
ASC274,Carrot and spinach raita (Gajar aur palak ka raita),asc_manual,239.1461181640625,56.82553482055664,5.834925651550293,4.004861354827881,1.9850701093673706,4.930567264556885,1.394458293914795,bowl,100.96192169189453
ASC275,Mint raita (Pudinay ka raita),asc_manual,326.9713439941406,77.58534240722656,7.645182132720947,5.6378493309021,2.9639573097229004,7.484703540802002,0.3442571759223938,bowl,81.20857238769531
ASC276,Potato raita (Aloo ka raita),asc_manual,316.9537048339844,75.379638671875,10.23905086517334,4.220800876617432,2.039623260498047,5.079367637634277,0.7503228187561035,bowl,118.85107421875
ASC277,Boondi raita,asc_manual,2831.040771484375,687.7191162109375,3.962462902069092,2.1937742233276367,73.82686614990234,1.8782060146331787,0.45986318588256836,bowl,2261.736328125
ASC278,Sweet raita (Meetha raita),asc_manual,418.625,99.2430191040039,17.931249618530273,3.2395832538604736,1.7791666984558105,15.359895706176758,1.019791603088379,bowl,190.54660034179688
ASC279,Dahi vadas/Dahi bhalla,asc_manual,2748.733154296875,667.726318359375,5.486240863800049,2.960587739944458,70.4029312133789,1.7752975225448608,0.9654499292373657,vada,1150.15869140625
ASC280,Gunjia,asc_manual,2747.768310546875,667.341552734375,5.677238941192627,2.9820384979248047,70.276611328125,2.049084424972534,1.1347854137420654,gunjia,1166.179443359375
ASC281,Saunth/Sonth chutney with tamarind/imli,asc_manual,592.158203125,141.5258026123047,33.551185607910156,1.0124576091766357,0.1537853181362152,31.3123722076416,0.9340395331382751,teaspoon,25.050067901611328
ASC282,Rice kheer (Chawal ki kheer),asc_manual,315.32843017578125,75.02603149414062,10.049087524414062,2.2972254753112793,2.972336530685425,8.017951011657715,0.17283688485622406,bowl,300.9369201660156
ASC283,Makhana kheer,asc_manual,452.8545837402344,107.84941864013672,12.878679275512695,3.309985399246216,5.004436492919922,11.53996753692627,0.11479846388101578,bowl,299.9400329589844
ASC285,Vermicelli kheer (Semiya/Seviyan ki kheer),asc_manual,504.2794494628906,120.0692367553711,15.874359130859375,3.3546767234802246,4.997086048126221,12.791242599487305,0.4955083131790161,bowl,279.0769348144531
ASC286,Semolina kheer (Suji/Rava kheer),asc_manual,476.1431579589844,113.2107925415039,15.882381439208984,3.4267563819885254,4.204195022583008,12.880998611450195,0.5071865916252136,bowl,260.8716125488281
ASC287,Paneer kheer,asc_manual,441.91229248046875,105.30525207519531,10.0291166305542,4.527268886566162,5.372189044952393,9.86566162109375,0.06796462088823318,bowl,304.78497314453125
ASC288,Cabbage kheer (Pattagobhi ki kheer),asc_manual,350.8928527832031,83.50871276855469,9.72950267791748,2.8700525760650635,3.797400951385498,9.282193183898926,0.5112251043319702,bowl,212.47122192382812
ASC289,Carrot kheer (Gajar ki kheer),asc_manual,358.5963439941406,85.349853515625,10.091094970703125,2.8055949211120605,3.8524258136749268,9.632781028747559,0.7344692349433899,bowl,217.15562438964844
ASC290,Cauliflower kheer (Phoolgobhi ki kheer),asc_manual,344.1437072753906,81.95392608642578,8.782567977905273,3.037898540496826,3.9515576362609863,8.491175651550293,0.55208420753479,bowl,249.49234008789062
ASC291,Moong dal kheer,asc_manual,324.2302551269531,77.15716552734375,9.894006729125977,2.952488660812378,2.973688840866089,7.918551921844482,0.3951878547668457,bowl,312.8182678222656
ASC292,Phirni,asc_manual,487.79815673828125,116.11735534667969,16.108293533325195,3.4872515201568604,4.344455242156982,10.78785228729248,0.35763630270957947,bowl,336.99578857421875
ASC293,Semolina halwa (Suji ka halwa),asc_manual,940.2266845703125,225.64776611328125,24.666362762451172,2.1644556522369385,13.381912231445312,13.975862503051758,1.8562361001968384,bowl,360.1789855957031
ASC294,Shahi suji halwa,asc_manual,1595.0223388671875,382.3438415527344,44.43684768676758,3.48014235496521,21.725046157836914,27.208890914916992,2.9615259170532227,bowl,375.843994140625
ASC295,Carrot halwa (Gajar ka halwa),asc_manual,722.3648071289062,172.64108276367188,18.53288459777832,3.1124789714813232,9.732268333435059,16.853363037109375,2.653146982192993,bowl,289.7090148925781
ASC296,Egg halwa (Ande ka halwa),asc_manual,1262.4656982421875,299.7441101074219,39.58943176269531,7.854403972625732,13.413471221923828,37.854820251464844,0.4875647723674774,bowl,289.2530822753906
ASC297,Potato halwa (Aloo ka halwa),asc_manual,637.9686279296875,151.66384887695312,29.176040649414062,1.526275634765625,3.4848556518554688,17.421436309814453,1.641784429550171,bowl,239.68954467773438
ASC298,Pumpkin halwa (Kaddu ka halwa),asc_manual,800.8034057617188,190.2737579345703,27.604692459106445,1.326190710067749,8.809317588806152,26.635602951049805,2.9703147411346436,bowl,295.00042724609375
ASC299,Moong dal halwa,asc_manual,1461.343017578125,349.80303955078125,40.225799560546875,8.35069751739502,17.679285049438477,25.58980941772461,2.6476988792419434,bowl,333.6771240234375
ASC300,Caramel custard (steamed),asc_manual,512.1982421875,121.57780456542969,15.015517234802246,4.970086097717285,4.86879301071167,14.983189582824707,0.0,bowl,282.06048583984375
ASC301,Baked custard,asc_manual,447.46478271484375,106.52605438232422,9.453520774841309,5.413426876068115,5.303098201751709,9.418310165405273,0.0,bowl,226.90049743652344
ASC302,Soft Custard (stirred),asc_manual,459.0781555175781,109.18196105957031,11.189579010009766,5.013466835021973,5.065971851348877,11.153507232666016,0.0,bowl,272.40899658203125
ASC304,Chocolate ice cream,asc_manual,743.059326171875,177.7037811279297,15.408894538879395,4.468894958496094,11.245984077453613,15.32938003540039,0.0,ice-cream cup,659.281005859375
ASC305,Mango ice cream,asc_manual,525.3289184570312,125.68596649169922,11.135087966918945,3.402543783187866,7.618004322052002,11.008991241455078,0.515350878238678,ice-cream cup,573.1279907226562
ASC307,Fruit Ice cream (Phalon ka Ice cream),asc_manual,717.810302734375,171.460693359375,16.051361083984375,4.373229503631592,10.380544662475586,14.029727935791016,0.3315175175666809,ice-cream cup,550.8175048828125
ASC308,Caramel ice cream,asc_manual,725.485107421875,173.52276611328125,14.805932998657227,4.313412189483643,11.152161598205566,14.523147583007812,0.08412966877222061,ice-cream cup,471.0275573730469
ASC309,Lemon souffle,asc_manual,705.6730346679688,168.50547790527344,13.43206787109375,6.947383880615234,10.019113540649414,11.672996520996094,0.0,souffle cup,399.3580017089844
ASC310,Orange souffle,asc_manual,704.6906127929688,168.2843017578125,14.199590682983398,6.798155784606934,9.725512504577637,12.306352615356445,0.22469262778759003,souffle cup,410.61370849609375
ASC311,Vanilla souffle,asc_manual,786.618408203125,187.85391235351562,14.78069019317627,7.714758396148682,11.19429874420166,12.86046028137207,0.0,souffle cup,408.5822448730469
ASC312,Chocolate souffle,asc_manual,792.6931762695312,189.31919860839844,14.740909576416016,7.879227161407471,11.362863540649414,12.68568229675293,0.0,souffle cup,416.50225830078125
ASC313,Pineapple souffle ,asc_manual,821.3589477539062,196.142578125,15.51683235168457,8.064504623413086,11.72044563293457,13.452970504760742,0.0,souffle cup,396.2080078125
ASC314,Apple mousse,asc_manual,447.8150634765625,106.92486572265625,12.765068054199219,4.208219051361084,4.273972511291504,10.558218955993652,1.5965752601623535,bowl,390.2757568359375
ASC315,Rich chocolate mousse,asc_manual,785.9358520507812,188.2603302001953,10.837054252624512,7.959429740905762,12.185083389282227,10.29738712310791,0.0,cup,396.2879943847656
ASC316,Mango mousse,asc_manual,520.6307983398438,124.9756851196289,9.140071868896484,3.207240104675293,8.466129302978516,8.892509460449219,0.8845161199569702,cup,348.6821594238281
ASC317,Orange and pineapple cream,asc_manual,422.9186706542969,101.18311309814453,11.956521987915039,1.4360448122024536,5.428611755371094,11.3705472946167,1.0314165353775024,bowl,90.17945098876953
ASC318,Charlotte rousse,asc_manual,790.3310546875,188.2864532470703,34.08068084716797,3.95491099357605,4.780652046203613,20.476186752319336,1.0092885494232178,bowl,476.3647155761719
ASC319,Triffle pudding,asc_manual,493.5192565917969,116.9670639038086,18.23686981201172,2.9333789348602295,3.934662103652954,13.888879776000977,0.11804961413145065,bowl,341.83624267578125
ASC320,Snow flakes pudding,asc_manual,399.55975341796875,95.21478271484375,8.07217025756836,4.674559593200684,4.968112945556641,8.014780044555664,0.03333333134651184,bowl,302.7829895019531
ASC321,Kulfi,asc_manual,413.8219299316406,98.42650604248047,11.302668571472168,3.208611488342285,4.696408271789551,10.386534690856934,0.1230904832482338,kulfi,265.86968994140625
ASC322,Steamed orange pudding,asc_manual,1163.994140625,278.03314208984375,41.52545166015625,2.343419075012207,12.03508472442627,26.5340576171875,0.5848687887191772,large slice,298.7744140625
ASC323,Meringue and rice pudding,asc_manual,474.2991027832031,112.9268798828125,14.604464530944824,4.836517810821533,4.050312519073486,10.874107360839844,0.16696429252624512,bowl,252.95620727539062
ASC324,Cheese pudding,asc_manual,1190.3807373046875,285.0148010253906,19.273853302001953,11.291074752807617,18.37196159362793,18.631858825683594,0.04963085800409317,large slice,343.5853271484375
ASC325,Chocolate pudding,asc_manual,891.0965576171875,211.96348571777344,29.589513778686523,3.547400951385498,9.477615356445312,20.681554794311523,0.5250848531723022,large slice,351.1969909667969
ASC326,Bread and butter pudding ,asc_manual,705.9539794921875,167.94126892089844,19.62779426574707,5.587009429931641,7.876481533050537,11.84178638458252,0.9753586053848267,plate,206.84767150878906
ASC327,Queen of pudding,asc_manual,558.58251953125,132.91976928710938,16.34950065612793,5.507628440856934,5.379554748535156,11.770222663879395,0.2670759856700897,large slice,432.9861145019531
ASC328,Pineapple upside down pudding,asc_manual,1079.3629150390625,257.7335205078125,35.731712341308594,3.147427558898926,11.913189888000488,22.163423538208008,0.801496684551239,large slice,344.39642333984375
ASC329,Date and nut pie,asc_manual,1348.64599609375,322.4159851074219,46.86371612548828,3.927433729171753,13.313716888427734,31.18185806274414,4.1345133781433105,bowl,728.6600952148438
ASC330,Stewed apple with custard,asc_manual,392.1693115234375,92.87266540527344,18.35978889465332,1.2698413133621216,1.8204585313796997,15.46066951751709,1.0072309970855713,piece,263.29400634765625
ASC331,Apple snowballs,asc_manual,428.9094543457031,101.51119995117188,24.58092498779297,0.8575337529182434,0.31221580505371094,19.403661727905273,1.247591495513916,piece,263.42156982421875
ASC332,Hot orange souffle,asc_manual,754.4754028320312,179.96522521972656,18.76819610595703,6.869344234466553,8.947623252868652,14.925737380981445,0.2943442761898041,bowl,219.55758666992188
ASC333,Hot chocolate souffle,asc_manual,948.774658203125,226.09100341796875,26.211408615112305,6.700422286987305,11.104647636413574,22.883028030395508,0.11661972105503082,bowl,321.0492248535156
ASC334,Hot vanilla souffle,asc_manual,809.9686279296875,192.93272399902344,21.771137237548828,6.874431133270264,9.073646545410156,18.17011833190918,0.129882350564003,bowl,245.98922729492188
ASC335,Plain burfi (Burfi),asc_manual,1705.5205078125,408.3239440917969,30.884220123291016,9.816153526306152,27.963768005371094,30.426189422607422,0.1664171814918518,burfi,177.8455047607422
ASC336,Coconut burfi (Nariyal ki burfi),asc_manual,1956.5947265625,467.6354675292969,32.151981353759766,8.811453819274902,34.62643051147461,31.5,3.4977974891662598,burfi,265.38311767578125
ASC337,Bottle gourd burfi (Ghiya/Lauki burfi),asc_manual,1153.348388671875,275.95562744140625,24.509532928466797,5.858232498168945,17.67972183227539,23.916810989379883,0.7348353266716003,burfi,199.0330047607422
ASC338,Chocolate burfi,asc_manual,1425.1922607421875,339.3292236328125,33.153846740722656,12.997692108154297,17.863847732543945,32.376922607421875,0.0,burfi,110.2820053100586
ASC339,Cashewnut burfi (Kaju burfi/Kaju katli),asc_manual,1763.93603515625,421.7447814941406,37.92441940307617,5.475000381469727,28.460464477539062,31.427326202392578,1.1220929622650146,burfi,120.9001693725586
ASC340,Gram flour burfi (Besan burfi),asc_manual,1768.6475830078125,421.7930603027344,46.58642578125,11.193964004516602,22.405546188354492,28.437911987304688,3.4083199501037598,burfi,161.59947204589844
ASC341,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),asc_manual,1796.1856689453125,428.7066345214844,52.85617446899414,6.7135138511657715,21.85932159423828,33.278236389160156,4.678498268127441,ladoo,126.11656188964844
ASC342,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),asc_manual,1942.7044677734375,464.42974853515625,50.90433120727539,5.675257682800293,27.030241012573242,27.31574058532715,6.693814277648926,ladoo,168.9363250732422
ASC343,Gram flour ladoo (Besan ladoo),asc_manual,2001.492919921875,476.90948486328125,62.60844039916992,8.933900833129883,22.760391235351562,37.76067352294922,4.428652763366699,ladoo,168.110595703125
ASC344,Sesame ladoo (Til ke ladoo),asc_manual,1660.9090576171875,396.957275390625,43.5,10.704545974731445,19.64090919494629,38.63181686401367,7.722727298736572,ladoo,109.16325378417969
ASC345,Chenna murki,asc_manual,1066.0263671875,252.69265747070312,36.0110969543457,10.463245391845703,8.199722290039062,35.545074462890625,0.0,bowl,227.7392578125
ASC346,Milk cake,asc_manual,531.5238037109375,127.4081802368164,9.12880802154541,3.0126194953918457,8.927241325378418,8.898781776428223,0.06179286167025566,slice,365.9800109863281
ASC347,Ghujia/Lavang latika,asc_manual,3168.666748046875,768.9789428710938,13.004887580871582,1.8633781671524048,78.9301986694336,6.082683086395264,0.5188729166984558,gunjia,818.7062377929688
ASC348,Gulab Jamun with khoya,asc_manual,2425.401611328125,586.0634765625,26.092151641845703,2.030522108078003,53.233436584472656,24.12336540222168,0.07338083535432816,gulab jamun,918.4591674804688
ASC349,Mal pua,asc_manual,2339.168212890625,566.6776733398438,17.56153106689453,1.7057117223739624,54.6356315612793,11.770844459533691,0.617451548576355,malqura,847.938720703125
ASC350,Shahi tukre,asc_manual,806.26953125,189.81004333496094,41.45988082885742,2.763382911682129,2.5377650260925293,34.69999313354492,0.5084372758865356,tukra,193.42591857910156
ASC351,Potato pakora/pakoda (Aloo pakoda),asc_manual,2788.180908203125,677.1902465820312,6.043454170227051,1.9038251638412476,71.83795166015625,0.21645663678646088,1.0255004167556763,plate,4567.64794921875
ASC352,Onion pakora/pakoda (Pyaaz ke pakode),asc_manual,2777.3876953125,674.6106567382812,5.411282539367676,1.8990808725357056,71.83914184570312,0.8759080767631531,1.1132690906524658,plate,4550.2490234375
ASC353,Cauliflower pakora/pakoda (Phoolgobhi ke pakode),asc_manual,2764.93408203125,671.6342163085938,4.518176555633545,1.9761749505996704,71.86286163330078,0.2342475801706314,1.2627131938934326,plate,4530.1728515625
ASC354,Mixed vegetable pakora/pakoda,asc_manual,2774.037109375,673.8098754882812,5.12336540222168,1.938517451286316,71.85663604736328,0.38339510560035706,1.1266123056411743,plate,4544.84765625
ASC355,Spinach pakora/pakoda (Palak pakoda),asc_manual,2933.566650390625,712.6192016601562,4.676296234130859,1.9645863771438599,76.37808990478516,0.20488573610782623,1.0245863199234009,plate,4521.56884765625
ASC356,Methi pakora/pakoda (Methi ke pakode),asc_manual,2936.21435546875,713.2520141601562,4.683861255645752,2.0616707801818848,76.39006805419922,0.2452324628829956,1.183451533317566,plate,4525.583984375
ASC357,Egg pakora/pakoda (Ande ke pakode),asc_manual,2925.473876953125,710.5067138671875,4.476509094238281,2.8315439224243164,75.86315155029297,0.18681147694587708,0.8609775304794312,plate,4579.2158203125
ASC358,Bread pakora/pakoda,asc_manual,2929.7294921875,710.9881591796875,8.872590065002441,2.571321725845337,74.19755554199219,0.45897629857063293,1.1136746406555176,plate,4653.41748046875
ASC359,Paneer pakora/pakoda,asc_manual,2957.506103515625,718.1218872070312,5.5248703956604,3.270359516143799,76.05168151855469,1.0834170579910278,0.8868960738182068,plate,4644.453125
ASC360,Potato bonda (Aloo bonda),asc_manual,2604.023681640625,632.8350219726562,4.534309387207031,1.0886664390563965,67.79877471923828,0.27027133107185364,0.830328106880188,bonda,1134.087890625
ASC361,Potato samosa (Aloo ka samosa),asc_manual,2377.13818359375,577.3856811523438,9.205666542053223,1.7117836475372314,59.1909294128418,0.2876947522163391,1.1916142702102661,samosa,813.7577514648438
ASC362,Minced meat samosa (Keema ka samosa),asc_manual,2557.2626953125,620.9884643554688,6.137866973876953,4.42531156539917,64.26115417480469,0.5019018650054932,0.3875543773174286,samosa,837.5064697265625
ASC363,Paneer and pea samosa (Paneer matar ka samosa),asc_manual,2569.595947265625,623.8062744140625,8.548890113830566,4.0177483558654785,63.64622116088867,1.6882587671279907,1.017188549041748,samosa,841.3067016601562
ASC364,Mathri,asc_manual,3314.316162109375,805.1233520507812,12.323095321655273,1.74962317943573,83.09709930419922,0.29425060749053955,0.599705159664154,kachori,702.1825561523438
ASC365,Khasta kachori,asc_manual,2934.8955078125,712.728759765625,12.81132984161377,2.5087974071502686,72.27396392822266,0.33636748790740967,0.9740191698074341,kachori,717.5651245117188
ASC366,Vegetable cutlet,asc_manual,2738.49560546875,665.4544067382812,4.684823989868164,1.2467005252838135,71.32704162597656,0.34742236137390137,0.9317917227745056,cutlet,2247.572265625
ASC367,Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),asc_manual,2888.935302734375,701.711181640625,7.394248008728027,1.755823016166687,73.88726806640625,0.26809558272361755,0.8566645383834839,cutlet,2325.0146484375
ASC368,Peanut cutlet (Mungfali ke cutlet),asc_manual,2878.0244140625,698.7667236328125,5.675396919250488,2.627135992050171,74.00220489501953,0.5091842412948608,1.2082369327545166,cutlet,2367.666259765625
ASC369,Fish cutlet (Machli ka cutlet),asc_manual,2693.9580078125,654.64013671875,3.1296799182891846,2.768209457397461,70.10616302490234,0.28660720586776733,0.5379318594932556,cutlet,2284.43212890625
ASC370,Paneer potato cutlet (Paneer aloo cutlet),asc_manual,2770.568359375,672.9443359375,5.228550434112549,2.4702839851379395,71.40327453613281,1.021267294883728,0.41150763630867004,cutlet,2309.88134765625
ASC371,Spinach chickpeas cutlet (Palak channa dal cutlet),asc_manual,2831.181640625,688.0281372070312,4.932109355926514,1.440955400466919,73.59933471679688,0.16062790155410767,0.929531455039978,cutlet,2255.59716796875
ASC372,Cheese toast,asc_manual,3233.23193359375,785.366943359375,5.485180854797363,1.9840171337127686,84.1091079711914,0.5259999632835388,0.31429311633110046,toast,1138.7821044921875
ASC375,Vegetable burger,asc_manual,2144.44775390625,519.9310913085938,13.688063621520996,3.2628092765808105,50.631317138671875,1.8782144784927368,1.6975740194320679,burger,2678.94482421875
ASC376,Cheese pizza,asc_manual,1047.5010986328125,249.49737548828125,30.62497901916504,5.79115629196167,12.434843063354492,3.4155423641204834,1.9455914497375488,piece,327.0972900390625
ASC377,Vegetable seekh kebab,asc_manual,2843.038330078125,690.7252197265625,5.323051452636719,1.5730364322662354,73.72038269042969,0.741476833820343,0.586333155632019,kabab,1136.381103515625
ASC378,Masala vada,asc_manual,3397.887939453125,826.0245971679688,4.062221527099609,1.6862210035324097,89.15479278564453,0.23833882808685303,1.0662378072738647,vada,2228.201416015625
ASC379,Peanut sago vada (Sabudana mungfali vada),asc_manual,3087.6103515625,749.8857421875,7.1394147872924805,1.0144987106323242,79.82255554199219,0.19218695163726807,0.6226351261138916,vada,2291.538330078125
ASC380,Vegeterian scotch egg,asc_manual,2805.968017578125,681.66552734375,4.642024040222168,2.1630215644836426,72.77320861816406,0.23323990404605865,0.577197253704071,piece,2277.34228515625
ASC381,Paneer shaslik/tikka,asc_manual,392.2749328613281,93.84956359863281,7.980454921722412,5.11279821395874,4.492904186248779,4.6076979637146,1.2325572967529297,plate,411.68988037109375
ASC382,Peanut brittle (Moongfali ki chikki),asc_manual,1340.2132568359375,320.46295166015625,47.46446990966797,6.942639350891113,11.130456924438477,43.923858642578125,2.6345179080963135,piece,78.91400146484375
ASC383,Spring roll,asc_manual,2568.379638671875,623.8739624023438,8.558433532714844,1.8053548336029053,64.63278198242188,0.5979810357093811,0.6684460043907166,spring roll,587.3851318359375
ASC384,Dry mango chutney (Sookhe aam ki chutney),asc_manual,1247.2996826171875,298.1324462890625,69.17044830322266,2.434478282928467,0.6982401013374329,61.86028289794922,3.740860939025879,tablespoon,82.58268737792969
ASC385,Peanut chutney (Mungfali ki chutney),asc_manual,1081.155029296875,258.36676025390625,9.865445137023926,11.795147895812988,19.064098358154297,2.7567570209503174,5.725602149963379,tablespoon,54.25701904296875
ASC386,Coconut chutney (Nariyal ki chutney),asc_manual,1110.1864013671875,265.9245910644531,8.291091918945312,3.5900650024414062,24.999113082885742,3.785414934158325,6.734472751617432,tablespoon,67.36534881591797
ASC387,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),asc_manual,430.4656677246094,102.5953140258789,21.182279586791992,2.8133883476257324,0.5068815350532532,15.8797607421875,4.333420753479004,tablespoon,26.977436065673828
ASC395,Custard tart,asc_manual,940.7706909179688,225.59930419921875,28.65911102294922,3.7231037616729736,10.725021362304688,9.30566692352295,0.9122929573059082,tart,161.72650146484375
ASC396,Lemon tart,asc_manual,1262.30078125,303.35260009765625,30.683582305908203,6.117336273193359,17.448450088500977,10.675544738769531,0.8091848492622375,tart,165.1375732421875
ASC397,Jam tart,asc_manual,1498.5699462890625,360.7218017578125,46.17616653442383,4.4186530113220215,17.351295471191406,14.735751152038574,1.1440414190292358,tart,130.53619384765625
ASC398,Orange cream tart,asc_manual,822.5177612304688,197.15927124023438,27.434804916381836,2.577662467956543,8.721904754638672,10.081039428710938,0.6405194997787476,tart,142.3243408203125
ASC399,Pineapple tart,asc_manual,817.4639892578125,195.404296875,28.618947982788086,2.287935256958008,8.214736938476562,11.092470169067383,0.8725506067276001,tart,150.82769775390625
ASC400,Cheese and mushroom tart,asc_manual,1022.0037231445312,246.09642028808594,21.42671012878418,5.5084943771362305,15.28492546081543,3.1595168113708496,1.1772490739822388,tart,165.49984741210938
ASC401,Cottage cheese pie,asc_manual,992.8932495117188,238.97972106933594,20.660694122314453,7.4481587409973145,13.827022552490234,3.6202938556671143,2.2058374881744385,pie,813.32763671875
ASC402,Minced meat pie,asc_manual,919.6646118164062,221.5529022216797,18.114713668823242,7.378210067749023,13.039274215698242,1.4181064367294312,2.325727701187134,pie,783.9280395507812
ASC403,Apple cinnamon pie,asc_manual,1077.3634033203125,258.734375,33.6783332824707,3.3514466285705566,12.205469131469727,11.95186996459961,1.7679604291915894,slice,458.28326416015625
ASC404,Lemon meringue pie,asc_manual,941.7880249023438,224.42613220214844,35.106929779052734,3.8764939308166504,8.156573295593262,21.170040130615234,0.4398406445980072,slice,352.0685119628906
ASC405,Chocolate meringue pie,asc_manual,899.788330078125,214.75732421875,28.8005428314209,4.979538440704346,9.174382209777832,15.031614303588867,0.3744911849498749,slice,395.69036865234375
ASC407,Cream puffs,asc_manual,919.4542236328125,221.32684326171875,16.004837036132812,4.699136257171631,15.48151969909668,5.937133312225342,0.3813471496105194,puff,160.185302734375
ASC408,Chocolate eclairs,asc_manual,1000.0177612304688,239.41542053222656,26.21979331970215,4.237518310546875,13.49689769744873,17.34357452392578,0.3261447548866272,éclair,405.2106018066406
ASC409,Cheese balls,asc_manual,2803.779296875,681.2822875976562,4.809665203094482,2.2110037803649902,72.56733703613281,0.6295315027236938,0.1789080649614334,piece,402.9500732421875
ASC411,Minced meat patties,asc_manual,1101.4002685546875,265.7190246582031,15.254345893859863,6.877348899841309,19.571426391601562,0.8758381605148315,0.7674968242645264,patty,344.9963073730469
ASC412,Cheese patties,asc_manual,1343.3994140625,324.00909423828125,22.23377227783203,7.381089687347412,22.668561935424805,3.932180166244507,1.2432469129562378,patty,336.83984375
ASC413,Hot cheese souffle,asc_manual,736.6183471679688,177.0967254638672,5.405745506286621,9.182578086853027,13.230278015136719,2.9128222465515137,0.12094355374574661,bowl,525.5345458984375
ASC414,Hot potato souffle,asc_manual,523.3306274414062,125.63875579833984,8.564294815063477,5.507102966308594,7.644676208496094,1.7799046039581299,0.6573687791824341,bowl,460.7801208496094
ASC415,Hot fish souffle,asc_manual,595.6414184570312,142.92105102539062,3.6923108100891113,11.226530075073242,9.24467658996582,1.6752010583877563,0.09785957634449005,bowl,524.1629638671875
ASC416,Hot spinach souffle,asc_manual,434.0050354003906,104.24739074707031,4.18816614151001,5.433976173400879,7.239029407501221,1.6392691135406494,0.9902709126472473,bowl,413.6015319824219
ASC417,Plain cream cake,asc_manual,1480.8568115234375,353.9397277832031,47.18427276611328,6.181830883026123,16.166807174682617,27.737558364868164,0.7126760482788086,piece,188.47291564941406
ASC418,Apple cake (Seb ka cake),asc_manual,1213.6690673828125,290.0763854980469,39.48321533203125,4.93772029876709,12.867996215820312,23.521286010742188,1.2172977924346924,piece,197.25193786621094
ASC419,Marble cake,asc_manual,1481.475830078125,354.1051330566406,46.87871551513672,6.299614906311035,16.265562057495117,27.559650421142578,0.7081049680709839,piece,189.77822875976562
